order_id,customer_id,customer_name,region,order_date,ship_date,product_id,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,latitude,longitude
O101298,C4913,Chad Franco,West,2024-12-04,2024-12-11,P565,Office Supplies,Art,Born Model A,8,64.42,0.1,463.82,24.25,34.181286,-91.906705
O101299,C3493,Megan Jimenez,South,2024-03-07,2024-03-12,P130,Office Supplies,Art,Whole Model C,4,56.88,0.1,204.77,41.44,34.519243,-76.115413
O101300,C6816,Shawn Johnson Jr.,West,2024-01-15,2024-01-24,P971,Technology,Copiers,Movie Model A,1,361.67,0.0,361.67,19.42,40.090926,-118.41281
O101301,C7259,Mary Watson,East,2024-09-25,2024-10-03,P120,Technology,Machines,Different Model B,4,262.27,0.0,1049.08,197.76,39.020295,-83.353386
O101302,C1803,Heather Valdez,Central,2023-11-25,2023-11-30,P217,Office Supplies,Art,Report Model A,7,214.48,0.0,1501.36,181.55,27.573871,-102.749912
O101303,C7362,Derrick Moss,East,2024-08-03,2024-08-06,P504,Office Supplies,Binders,Near Model A,8,143.51,0.0,1148.08,169.79,46.427274,-119.965152
O101304,C8403,Catherine Cunningham,West,2023-12-04,2023-12-14,P132,Office Supplies,Binders,See Model C,1,88.39,0.0,88.39,5.25,29.476457,-93.828955
O101305,C9055,Joshua Adams,East,2024-09-09,2024-09-10,P283,Furniture,Bookcases,Floor Model B,4,318.54,0.0,1274.16,128.69,29.834226,-84.12973
O101306,C6271,Judith Patel,Central,2023-03-21,2023-03-24,P440,Technology,Phones,Before Model C,7,156.64,0.1,986.83,163.13,42.119645,-76.627457
O101307,C1842,Frank Wilson,South,2023-11-23,2023-11-24,P220,Furniture,Tables,Option Model C,4,325.92,0.1,1173.31,109.12,31.492851,-121.710161
O101308,C2592,Lauren Holt,Central,2023-08-25,2023-08-31,P247,Furniture,Bookcases,Show Model C,6,110.08,0.0,660.48,44.75,48.231985,-112.863358
O101309,C3086,Sharon Carson,South,2023-05-06,2023-05-12,P413,Technology,Machines,Four Model C,8,34.35,0.0,274.8,37.61,35.405736,-98.088808
O101310,C9317,Benjamin Barber,East,2023-03-09,2023-03-10,P684,Office Supplies,Binders,Loss Model A,2,312.32,0.1,562.18,124.15,47.654677,-76.362103
O101311,C4946,Ryan Gutierrez,West,2023-05-16,2023-05-25,P982,Technology,Copiers,Someone Model B,6,426.63,0.0,2559.78,140.01,25.447783,-79.178466
O101312,C4044,Christina Moore,East,2024-04-13,2024-04-22,P274,Technology,Machines,Receive Model C,4,257.35,0.0,1029.4,126.53,30.887217,-121.810937
O101313,C2061,Tiffany Morrow,West,2023-08-17,2023-08-24,P172,Technology,Machines,Chair Model C,2,157.75,0.0,315.5,57.17,47.764321,-119.731819
O101314,C1244,Eric Kane,South,2024-10-19,2024-10-22,P448,Technology,Copiers,Tell Model B,3,275.35,0.0,826.05,106.91,37.513607,-97.453472
O101315,C9495,Kelly Robinson,West,2024-10-16,2024-10-23,P708,Technology,Copiers,Region Model B,5,187.85,0.0,939.25,224.41,35.339838,-67.439125
O101316,C4348,James Blankenship,East,2023-09-24,2023-09-28,P950,Furniture,Tables,Difficult Model B,2,318.97,0.0,637.94,55.76,30.302355,-97.892022
O101317,C1348,Deborah Gray,West,2023-07-22,2023-08-01,P307,Office Supplies,Art,Large Model B,3,416.24,0.1,1123.85,242.03,43.739152,-116.461799
O101318,C5166,Miss Melissa Smith MD,West,2023-07-16,2023-07-26,P950,Office Supplies,Art,Day Model C,3,477.97,0.1,1290.52,386.17,32.340797,-101.733226
O101319,C6602,Valerie Brown,West,2023-11-17,2023-11-24,P787,Technology,Machines,Avoid Model B,1,27.35,0.0,27.35,7.87,38.148016,-71.304982
O101320,C9431,Ryan Joseph,South,2023-03-11,2023-03-15,P173,Technology,Copiers,The Model C,2,321.4,0.0,642.8,189.64,33.473886,-79.758813
O101321,C2815,Diane Carter,West,2023-03-07,2023-03-09,P481,Technology,Copiers,Catch Model C,4,52.95,0.0,211.8,38.05,31.913322,-98.937596
O101322,C8760,Lisa Moore,East,2024-10-02,2024-10-11,P310,Technology,Copiers,Order Model C,6,154.04,0.0,924.24,184.25,47.986742,-121.615229
O101323,C6908,Amy Mcguire,East,2023-03-05,2023-03-08,P722,Furniture,Chairs,Cell Model B,4,10.38,0.0,41.52,7.04,39.170073,-103.152951
O101324,C8351,Lydia Morales,East,2024-12-01,2024-12-06,P443,Technology,Machines,People Model B,8,81.11,0.0,648.88,170.31,28.153185,-106.440309
O101325,C9283,Jennifer Hernandez,East,2024-08-06,2024-08-16,P386,Office Supplies,Binders,Position Model B,5,31.08,0.0,155.4,28.98,31.272731,-73.507861
O101326,C6034,Lindsay May,West,2023-10-08,2023-10-09,P391,Furniture,Bookcases,Ahead Model C,7,313.16,0.2,1753.7,216.63,39.991125,-85.042356
O101327,C8857,Tracy Owen,East,2024-08-15,2024-08-24,P261,Office Supplies,Paper,Must Model C,4,227.57,0.0,910.28,134.5,47.666121,-68.545262
O101328,C1746,Larry Daniels,West,2023-07-20,2023-07-24,P990,Office Supplies,Paper,Drug Model A,3,215.31,0.0,645.93,119.59,26.758537,-101.083168
O101329,C4033,Brandon Kennedy,West,2023-07-31,2023-08-02,P362,Furniture,Tables,Boy Model C,3,453.76,0.0,1361.28,171.31,39.532514,-123.945678
O101330,C3859,Karen Price,Central,2023-11-05,2023-11-13,P820,Office Supplies,Binders,Financial Model B,5,50.86,0.0,254.3,26.63,26.517585,-104.900429
O101331,C3003,Laura Brooks,Central,2024-03-06,2024-03-09,P858,Office Supplies,Paper,Theory Model C,3,309.49,0.0,928.47,113.0,25.336951,-95.659811
O101332,C6449,John Leonard,South,2024-12-11,2024-12-18,P619,Office Supplies,Art,Yet Model A,9,101.66,0.0,914.94,268.52,28.68965,-78.676015
O101333,C9509,Taylor Reyes,West,2023-01-22,2023-01-26,P879,Office Supplies,Binders,Information Model C,2,438.63,0.0,877.26,169.91,29.458651,-109.871805
O101334,C7530,Jose Jefferson,Central,2024-09-25,2024-10-05,P599,Technology,Machines,Increase Model C,5,297.66,0.0,1488.3,143.92,28.053724,-109.497896
O101335,C8367,Beth Oconnor MD,West,2024-09-19,2024-09-27,P408,Furniture,Bookcases,Hot Model C,4,381.77,0.0,1527.08,90.09,27.827354,-110.906486
O101336,C8811,Maria Jenkins,Central,2023-11-06,2023-11-07,P107,Technology,Machines,Home Model A,9,46.22,0.1,374.38,86.34,30.108428,-96.760322
O101337,C9323,Amanda Davidson,West,2023-01-08,2023-01-18,P742,Office Supplies,Art,Citizen Model C,6,256.03,0.0,1536.18,351.42,41.651638,-89.852966
O101338,C3588,Matthew Berger,West,2024-08-25,2024-09-01,P366,Technology,Accessories,Produce Model A,6,50.94,0.0,305.64,83.38,43.706408,-72.354443
O101339,C5790,Keith Morrow,West,2024-04-30,2024-05-07,P783,Office Supplies,Art,Meeting Model A,4,363.15,0.0,1452.6,345.81,28.138757,-120.221204
O101340,C2666,Jordan Benitez,Central,2023-03-05,2023-03-15,P201,Office Supplies,Binders,Message Model A,5,143.15,0.0,715.75,121.79,27.444836,-112.905341
O101341,C8110,Richard Perez,East,2024-08-25,2024-08-30,P306,Technology,Phones,Stock Model B,7,381.71,0.2,2137.58,507.95,25.909473,-90.85608
O101342,C7157,Crystal Cole,South,2023-01-25,2023-01-28,P682,Furniture,Tables,Camera Model A,2,135.91,0.1,244.64,41.76,28.218782,-121.42947
O101343,C9048,Peter Sanchez,Central,2024-12-09,2024-12-10,P448,Office Supplies,Paper,Avoid Model A,8,68.56,0.0,548.48,85.47,33.591186,-96.417116
O101344,C5690,Rachel Cantu,Central,2023-12-21,2023-12-22,P207,Office Supplies,Art,Maintain Model B,4,13.04,0.1,46.94,5.44,42.220268,-97.780417
O101345,C3559,Mrs. April Briggs,Central,2023-05-18,2023-05-28,P191,Furniture,Tables,Someone Model A,4,480.82,0.0,1923.28,413.56,45.287069,-99.898925
O101346,C2062,Carly Smith,West,2024-09-15,2024-09-18,P611,Office Supplies,Binders,Can Model C,3,323.87,0.1,874.45,86.42,40.999576,-115.520081
O101347,C1692,George Bennett,Central,2024-08-20,2024-08-28,P722,Furniture,Bookcases,Company Model C,7,376.79,0.1,2373.78,369.55,43.221271,-106.491027
O101348,C1013,Jennifer Mccarthy,East,2023-12-31,2024-01-07,P751,Office Supplies,Art,Message Model C,5,402.25,0.0,2011.25,488.55,41.633865,-108.221041
O101349,C9439,Sharon Jenkins,East,2023-07-07,2023-07-11,P339,Office Supplies,Paper,Quality Model B,6,63.14,0.0,378.84,83.86,34.829436,-102.175448
O101350,C4881,Joshua Lopez,West,2024-05-22,2024-05-28,P915,Office Supplies,Paper,Many Model A,1,483.49,0.0,483.49,129.38,44.42892,-97.226946
O101351,C7210,Gloria Richmond,West,2023-06-10,2023-06-12,P542,Office Supplies,Art,Friend Model A,7,359.67,0.1,2265.92,480.14,48.284473,-79.078408
O101352,C3666,Laura Garcia,West,2023-04-12,2023-04-21,P545,Office Supplies,Paper,Western Model A,8,400.13,0.0,3201.04,305.63,36.312312,-83.753644
O101353,C1705,Daniel Joseph,Central,2024-05-24,2024-06-02,P419,Furniture,Chairs,Feel Model B,9,392.31,0.1,3177.71,802.28,28.8407,-93.357302
O101354,C6823,Chelsey Howell,South,2024-06-18,2024-06-24,P487,Office Supplies,Binders,Not Model B,1,274.49,0.2,219.59,53.16,31.845855,-102.045836
O101355,C1167,Michele Lamb,West,2024-08-23,2024-08-31,P280,Office Supplies,Art,Particularly Model B,5,380.08,0.0,1900.4,213.98,27.431769,-92.341375
O101356,C8769,Elizabeth Cox,South,2024-01-01,2024-01-04,P384,Technology,Phones,Believe Model B,2,158.41,0.0,316.82,28.22,44.348469,-99.011529
O101357,C3680,James Davis,Central,2023-07-21,2023-07-25,P249,Office Supplies,Art,Into Model C,8,11.5,0.0,92.0,12.15,44.962748,-121.954442
O101358,C1163,Ann Clayton,South,2023-08-31,2023-09-07,P150,Furniture,Tables,Glass Model B,3,5.77,0.0,17.31,4.65,42.247578,-101.871002
O101359,C3286,Kevin Munoz,South,2023-05-27,2023-06-01,P272,Furniture,Tables,Service Model C,8,324.91,0.1,2339.35,453.16,47.423143,-112.039192
O101360,C8905,Rose Frey,West,2023-07-21,2023-07-25,P982,Office Supplies,Paper,More Model A,5,189.27,0.0,946.35,157.76,44.045957,-75.97936
O101361,C4822,Donna Moore,South,2024-06-26,2024-06-27,P483,Technology,Phones,Card Model A,1,422.17,0.0,422.17,61.62,47.144776,-95.548321
O101362,C2547,Nichole Espinoza,East,2023-02-19,2023-02-25,P376,Technology,Copiers,Cost Model A,2,457.96,0.0,915.92,211.78,25.579053,-81.0206
O101363,C9986,Kristen Harris,West,2023-12-26,2023-12-28,P401,Technology,Copiers,Foot Model C,6,217.23,0.2,1042.7,273.39,28.968481,-123.380859
O101364,C7951,Justin Martin,Central,2024-06-16,2024-06-17,P355,Office Supplies,Binders,Score Model A,9,455.62,0.1,3690.52,778.4,35.372497,-108.98672
O101365,C5715,Mr. Christopher Cochran,East,2023-11-03,2023-11-05,P686,Technology,Accessories,Child Model A,4,424.5,0.0,1698.0,476.01,45.905048,-72.186813
O101366,C7754,Lori Peters,South,2023-03-11,2023-03-14,P183,Office Supplies,Paper,High Model B,8,86.03,0.0,688.24,146.19,36.071856,-123.760472
O101367,C9693,Jessica Brown,East,2024-08-29,2024-09-07,P441,Furniture,Chairs,Tax Model A,1,88.19,0.0,88.19,8.34,44.761705,-89.597117
O101368,C9936,Deborah Stewart,East,2024-07-25,2024-08-03,P655,Office Supplies,Art,Activity Model A,9,72.39,0.1,586.36,39.48,46.944975,-82.210276
O101369,C9013,Stefanie Berger,Central,2023-10-05,2023-10-10,P771,Technology,Accessories,Break Model C,1,324.16,0.0,324.16,49.27,46.923409,-83.514647
O101370,C7822,Ronald Smith,East,2024-07-29,2024-08-07,P735,Technology,Copiers,Wrong Model A,3,476.82,0.0,1430.46,246.7,37.137289,-110.946204
O101371,C7999,Elizabeth Barton,West,2023-03-14,2023-03-24,P914,Furniture,Chairs,Government Model B,1,114.19,0.1,102.77,13.67,38.798193,-73.547848
O101372,C2734,Holly Ellison,South,2024-01-27,2024-02-05,P169,Technology,Accessories,Voice Model C,3,238.24,0.0,714.72,66.24,37.731351,-86.974338
O101373,C7275,Ruth Miller,West,2024-03-22,2024-03-26,P144,Furniture,Chairs,Not Model B,6,243.93,0.0,1463.58,281.02,42.290931,-122.684207
O101374,C3730,Charles Turner,Central,2024-08-03,2024-08-11,P586,Furniture,Tables,Get Model B,7,425.04,0.0,2975.28,671.48,44.478067,-94.187028
O101375,C1112,Jonathan Robinson,West,2023-12-02,2023-12-10,P737,Office Supplies,Binders,Cover Model B,3,403.28,0.1,1088.86,101.88,41.659379,-82.553362
O101376,C7668,Vickie White,West,2024-12-12,2024-12-20,P287,Office Supplies,Paper,Training Model A,2,43.69,0.1,78.64,8.79,39.541277,-68.426818
O101377,C9906,George Dennis,Central,2024-04-05,2024-04-12,P249,Furniture,Tables,Fact Model B,2,457.03,0.0,914.06,113.05,30.605515,-121.712819
O101378,C4841,Alexandra Leonard,Central,2023-11-28,2023-12-05,P206,Furniture,Bookcases,Position Model B,3,338.33,0.0,1014.99,113.42,27.900228,-70.596901
O101379,C4271,Steven Williams,West,2023-01-25,2023-01-30,P456,Office Supplies,Paper,Western Model C,3,433.45,0.1,1170.32,136.23,41.087541,-112.296953
O101380,C6848,Crystal Howe,East,2023-08-15,2023-08-25,P641,Technology,Copiers,Later Model C,1,496.32,0.2,397.06,44.51,34.837515,-71.917725
O101381,C2862,Gavin Miller,West,2024-06-15,2024-06-23,P400,Office Supplies,Paper,Policy Model A,4,12.45,0.1,44.82,3.05,33.891719,-99.006387
O101382,C5851,Wayne Shaw,West,2023-10-28,2023-11-03,P579,Office Supplies,Art,Expert Model A,9,392.38,0.0,3531.42,846.61,41.786516,-118.693122
O101383,C1695,Timothy Lopez,South,2023-01-23,2023-01-29,P823,Furniture,Chairs,Region Model A,1,33.17,0.0,33.17,8.31,36.45475,-78.251763
O101384,C2352,Francisco Mills,Central,2023-04-16,2023-04-24,P878,Furniture,Bookcases,Statement Model B,5,238.66,0.1,1073.97,250.41,48.483334,-91.007745
O101385,C6368,Anthony Goodman,East,2024-03-09,2024-03-11,P511,Technology,Phones,Once Model B,8,296.25,0.0,2370.0,336.97,45.613474,-69.654228
O101386,C7235,Sharon Cisneros,West,2023-11-02,2023-11-10,P794,Office Supplies,Paper,Budget Model C,8,74.21,0.0,593.68,159.26,25.836383,-113.381722
O101387,C2742,Jeffery Sanchez,West,2024-09-15,2024-09-25,P690,Office Supplies,Paper,Behind Model C,3,76.36,0.2,183.26,12.68,28.889683,-81.87069
O101388,C7453,Judy Rogers,East,2023-01-31,2023-02-02,P241,Office Supplies,Paper,Cell Model C,6,319.54,0.1,1725.52,265.66,45.129714,-83.294426
O101389,C3462,Mr. Zachary Yates,South,2024-09-28,2024-10-03,P206,Office Supplies,Binders,Suffer Model C,4,453.47,0.2,1451.1,304.27,37.386892,-73.11873
O101390,C3290,Thomas Santos,East,2024-06-29,2024-07-09,P874,Technology,Copiers,First Model A,3,30.49,0.3,64.03,6.54,36.495638,-120.205627
O101391,C7294,David Mendoza,Central,2023-02-19,2023-02-24,P647,Furniture,Tables,Hand Model C,2,224.8,0.0,449.6,45.63,37.345557,-68.835716
O101392,C9452,Sabrina Mann,South,2023-03-20,2023-03-24,P395,Office Supplies,Binders,First Model A,8,337.34,0.0,2698.72,428.11,34.656488,-76.072817
O101393,C2842,Megan Smith,South,2024-04-13,2024-04-23,P223,Office Supplies,Binders,Know Model A,5,110.92,0.1,499.14,136.5,43.825724,-92.783133
O101394,C8140,Kelly Schmidt,South,2024-01-08,2024-01-18,P414,Technology,Accessories,Vote Model C,4,133.73,0.0,534.92,34.78,31.11642,-71.973067
O101395,C6677,Brian Pope,West,2023-08-31,2023-09-10,P918,Office Supplies,Binders,Owner Model A,8,273.88,0.0,2191.04,290.57,33.988142,-73.784598
O101396,C8979,Cameron Williams,East,2024-11-26,2024-12-06,P761,Furniture,Bookcases,Gun Model B,8,11.36,0.0,90.88,17.96,27.460566,-84.885808
O101397,C8769,Sheila Knight,West,2023-08-13,2023-08-20,P446,Technology,Copiers,Law Model B,2,253.65,0.0,507.3,58.0,31.366393,-88.255246
O101398,C2572,Kelly Daniels,Central,2024-03-28,2024-03-31,P310,Technology,Machines,Live Model C,9,305.29,0.0,2747.61,665.47,48.326482,-114.513668
O101399,C8676,Jonathan Lewis,Central,2023-05-05,2023-05-09,P784,Office Supplies,Binders,Financial Model B,5,219.26,0.1,986.67,58.77,27.419555,-117.326311
O101400,C5918,Alexandra Barnett,South,2024-07-01,2024-07-07,P121,Furniture,Chairs,Home Model B,6,408.09,0.0,2448.54,388.83,25.727096,-70.27324
O101401,C5801,Samantha Woods,South,2023-03-26,2023-04-03,P175,Furniture,Chairs,City Model C,8,422.84,0.0,3382.72,437.0,35.737284,-119.4099
O101402,C4523,Ronald Wright,West,2023-02-03,2023-02-13,P739,Technology,Accessories,Community Model B,2,371.31,0.0,742.62,140.91,29.096362,-80.201024
O101403,C2757,Gregory Rowland,Central,2023-12-03,2023-12-13,P327,Technology,Accessories,Industry Model C,5,341.78,0.0,1708.9,442.88,41.284318,-111.956648
O101404,C3724,Tanya Holmes,East,2024-01-19,2024-01-21,P699,Furniture,Tables,Hair Model A,7,391.61,0.0,2741.27,749.97,38.460335,-78.448235
O101405,C4059,Christopher Berry,Central,2024-10-05,2024-10-08,P978,Furniture,Chairs,Nearly Model B,6,301.31,0.0,1807.86,278.92,48.344869,-121.080418
O101406,C6812,Felicia Brown,East,2023-01-21,2023-01-28,P258,Furniture,Tables,Without Model B,6,216.79,0.0,1300.74,231.51,39.272762,-109.118587
O101407,C9399,Alex Simmons,South,2023-10-31,2023-11-08,P675,Furniture,Tables,Do Model A,8,214.14,0.3,1199.18,253.48,43.169405,-98.813613
O101408,C7694,Cathy Simpson,East,2024-07-17,2024-07-19,P917,Technology,Machines,Situation Model B,1,319.04,0.0,319.04,60.37,33.430276,-76.669407
O101409,C1134,Paul Walker,East,2023-09-27,2023-10-06,P791,Furniture,Bookcases,Here Model B,1,212.37,0.1,191.13,50.87,42.516554,-110.091679
O101410,C9183,John Christensen,East,2024-06-18,2024-06-20,P277,Furniture,Chairs,Century Model C,9,323.15,0.0,2908.35,751.7,33.769862,-75.728853
O101411,C8771,John Adams,Central,2024-10-20,2024-10-26,P356,Office Supplies,Binders,Operation Model A,6,319.91,0.0,1919.46,337.12,45.105384,-81.817595
O101412,C8339,Rebecca Ramirez,Central,2023-10-14,2023-10-17,P455,Furniture,Chairs,Most Model B,7,415.54,0.0,2908.78,246.53,38.61187,-116.712585
O101413,C9460,Matthew Vega MD,East,2024-06-15,2024-06-20,P678,Technology,Accessories,Oil Model B,6,34.4,0.0,206.4,15.35,28.918412,-68.005877
O101414,C6972,Lisa Miller,East,2023-01-31,2023-02-04,P903,Technology,Copiers,Exactly Model B,9,120.09,0.0,1080.81,307.94,41.530952,-90.879716
O101415,C3834,Kimberly Mooney,South,2023-09-13,2023-09-14,P780,Furniture,Bookcases,Condition Model B,8,382.45,0.0,3059.6,841.85,30.876346,-104.013522
O101416,C1615,Joseph Goodwin,South,2024-06-05,2024-06-07,P689,Furniture,Chairs,Out Model C,7,84.6,0.3,414.54,44.88,47.668178,-100.598203
O101417,C3631,Kathleen Bailey,South,2024-10-31,2024-11-09,P361,Furniture,Tables,Participant Model C,7,292.09,0.0,2044.63,503.57,45.43833,-86.843424
O101418,C2401,Henry Tate,West,2023-12-07,2023-12-12,P856,Technology,Copiers,Any Model C,7,208.46,0.0,1459.22,213.62,31.759154,-117.257913
O101419,C8836,Kenneth Rodriguez,Central,2023-04-24,2023-05-03,P448,Office Supplies,Binders,Research Model B,1,227.14,0.0,227.14,52.09,46.123754,-104.52262
O101420,C6092,Charles Dennis,West,2024-04-03,2024-04-12,P949,Technology,Phones,Event Model C,8,68.81,0.0,550.48,30.48,42.520951,-106.508409
O101421,C2948,Stephanie Vasquez,Central,2024-10-08,2024-10-09,P900,Furniture,Chairs,Produce Model C,5,297.29,0.1,1337.8,77.7,28.719369,-110.279053
O101422,C9204,Joseph Young,South,2023-05-29,2023-06-04,P768,Office Supplies,Art,After Model A,9,183.36,0.0,1650.24,278.19,28.554158,-90.208165
O101423,C8439,Julie Smith,South,2023-04-14,2023-04-23,P439,Technology,Phones,Material Model B,6,320.76,0.0,1924.56,338.4,39.615643,-112.422133
O101424,C3240,Steven Haley,East,2024-05-25,2024-05-26,P546,Office Supplies,Binders,Teach Model C,2,14.16,0.0,28.32,5.36,46.896615,-115.14833
O101425,C6847,Jeffery Williams,East,2023-06-29,2023-07-08,P774,Furniture,Bookcases,Tax Model A,3,469.67,0.0,1409.01,227.43,43.435665,-96.400551
O101426,C7024,Miguel Parker,South,2023-05-13,2023-05-17,P797,Furniture,Bookcases,Use Model C,4,455.89,0.1,1641.2,130.82,41.342805,-74.188954
O101427,C5201,Krista Baker,West,2023-02-14,2023-02-16,P377,Furniture,Bookcases,Commercial Model B,7,142.13,0.0,994.91,206.96,43.052499,-120.822638
O101428,C4614,Rachel Lopez,West,2023-10-26,2023-11-05,P444,Office Supplies,Paper,Necessary Model B,2,323.82,0.0,647.64,38.54,27.301158,-122.517663
O101429,C2032,Tanya English,Central,2023-01-27,2023-02-01,P782,Technology,Phones,Space Model A,3,457.75,0.0,1373.25,262.0,26.234586,-81.429685
O101430,C2164,Michelle Moore,South,2024-04-06,2024-04-08,P342,Furniture,Chairs,Pull Model B,6,296.18,0.0,1777.08,393.39,30.451816,-95.3731
O101431,C3251,Sherry Christian,South,2024-03-04,2024-03-10,P381,Technology,Machines,Finally Model B,4,485.96,0.1,1749.46,94.05,37.931168,-72.885174
O101432,C3453,Steven Warner,East,2024-07-14,2024-07-19,P729,Technology,Accessories,Nice Model B,7,465.93,0.0,3261.51,535.24,32.443263,-100.368399
O101433,C9461,Kevin Smith,Central,2023-01-04,2023-01-07,P290,Furniture,Bookcases,Right Model A,8,155.51,0.0,1244.08,71.26,33.847675,-88.541724
O101434,C8897,Justin Steele,Central,2023-11-12,2023-11-20,P325,Furniture,Chairs,Book Model C,1,309.27,0.1,278.34,35.37,36.387419,-81.020831
O101435,C9230,Johnathan Farrell,Central,2023-01-08,2023-01-12,P172,Office Supplies,Art,Establish Model C,5,339.43,0.2,1357.72,201.33,34.733387,-116.059635
O101436,C6836,Mr. Joseph Davenport,South,2023-11-08,2023-11-14,P572,Furniture,Chairs,Time Model C,7,161.29,0.2,903.22,139.86,32.169331,-111.955394
O101437,C6698,Michelle Gilbert,East,2023-11-23,2023-12-02,P540,Office Supplies,Art,May Model B,8,263.11,0.2,1683.9,316.8,40.543145,-87.166514
O101438,C3154,Timothy Collins,West,2024-06-09,2024-06-13,P757,Furniture,Bookcases,Forget Model C,6,114.9,0.0,689.4,185.96,41.044683,-84.557478
O101439,C6225,Maria Terry,East,2024-07-16,2024-07-22,P756,Technology,Copiers,Pattern Model B,4,389.01,0.1,1400.44,247.6,30.920844,-120.354038
O101440,C2070,Marie Brooks,West,2023-06-22,2023-06-29,P368,Office Supplies,Binders,Side Model C,6,18.31,0.0,109.86,29.92,40.508258,-95.476564
O101441,C4379,Brandon Cole,Central,2023-08-02,2023-08-03,P637,Office Supplies,Art,Yes Model A,9,251.51,0.0,2263.59,317.44,43.446295,-73.248378
